日期,月份,名稱,aqi,人口密度,距火力發電廠30km內,工業區3km內,人口密度分類
2021/10/24,10,西屯,35,6068.2,0,0,高
2021/10/24,10,忠明,40,5531.2,0,1,高
2021/10/24,10,豐原,31,3707.3,0,1,高
2021/10/24,10,沙鹿,41,2114.1,0,1,高
2021/10/24,10,大里,38,7279.1,0,1,高
2021/10/24,10,彰化,36,3506.0,0,1,高
2021/10/24,10,二林,40,507.2,0,0,中
2021/10/24,10,南投,52,1458.5,1,0,中
2021/10/24,10,竹山,63,199.9,1,0,低
2021/10/24,10,崙背,48,377.7,0,1,低
2021/10/24,10,斗六,61,1149.5,0,0,中
2021/10/24,10,嘉義,66,4353.4,0,1,高
2021/10/24,10,新港,54,438.9,0,1,低
2021/10/24,10,朴子,49,798.9,0,0,中
2021/10/24,10,安南,84,1746.4,0,1,中
2021/10/24,10,臺南,80,14553.4,0,0,高
2021/10/24,10,新營,67,1891.2,0,1,中
2021/10/24,10,善化,71,756.6,0,0,中
2021/10/24,10,楠梓,101,7691.5,0,0,高
2021/10/24,10,左營,97,11048.2,0,1,高
2021/10/24,10,前金,104,13156.3,0,1,高
2021/10/24,10,小港,112,3671.1,0,0,高
2021/10/24,10,美濃,101,268.1,0,1,低
2021/10/24,10,仁武,101,2145.2,0,0,高
2021/10/24,10,大寮,132,1657.3,0,0,中
2021/10/24,10,林園,129,2148.8,0,0,高
2021/10/24,10,屏東,118,3055.3,0,0,高
2021/10/24,10,潮州,161,1165.0,0,1,中
2021/10/24,10,恆春,45,198.5,1,1,低
2021/10/24,10,宜蘭,42,3196.1,1,0,高
2021/10/24,10,冬山,38,633.1,1,0,中
2021/10/24,10,花蓮,46,94.3,1,1,低
2021/10/24,10,臺東,44,1010.0,1,0,中
2021/10/24,10,馬祖,47,683.5,0,1,中
2021/10/24,10,金門,50,793.4,1,1,中
2021/10/24,10,馬公,54,1664.3,1,1,中
2021/10/25,10,基隆,40,4960.5,0,1,高
2021/10/25,10,士林,57,4268.66,0,1,高
2021/10/25,10,中山,56,15150.13,0,1,高
2021/10/25,10,松山,51,21938.76,0,1,高
2021/10/25,10,萬華,55,23176.76,0,1,高
2021/10/25,10,古亭,37,25113.01,0,1,高
2021/10/25,10,淡水,40,2745.895839,0,1,高
2021/10/25,10,林口,48,2449.048938,0,0,高
2021/10/25,10,菜寮,55,23484.00735,0,0,高
2021/10/25,10,汐止,51,2941.086468,0,1,高
2021/10/25,10,新莊,51,21457.80142,0,1,高
2021/10/25,10,板橋,53,23950.64823,0,1,高
2021/10/25,10,土城,48,8141.271989,0,1,高
2021/10/25,10,新店,50,2533.901688,0,1,高
2021/10/25,10,萬里,47,329.5992427,1,1,低
2021/10/25,10,桃園,43,12062.8,0,0,高
2021/10/25,10,大園,50,961.3,0,0,中
2021/10/25,10,平鎮,42,4738.8,0,1,高
2021/10/25,10,龍潭,36,1735.9,0,0,中
2021/10/25,10,新竹,38,6620.7,0,1,高
2021/10/25,10,湖口,40,1510.5,0,1,中
2021/10/25,10,竹東,39,1866.8,0,1,中
2021/10/25,10,苗栗,39,2361.2,0,1,高
2021/10/25,10,三義,40,209.4,0,1,低
2021/10/25,10,西屯,41,6068.2,0,0,高
2021/10/25,10,忠明,40,5531.2,0,1,高
2021/10/25,10,豐原,39,3707.3,0,1,高
2021/10/25,10,沙鹿,47,2114.1,0,1,高
2021/10/25,10,大里,42,7279.1,0,1,高
2021/10/25,10,彰化,43,3506.0,0,1,高
2021/10/25,10,二林,46,507.2,0,0,中
2021/10/25,10,南投,46,1458.5,1,0,中
2021/10/25,10,竹山,80,199.9,1,0,低
2021/10/25,10,崙背,47,377.7,0,1,低
2021/10/25,10,斗六,54,1149.5,0,0,中
2021/10/25,10,嘉義,51,4353.4,0,1,高
2021/10/25,10,新港,46,438.9,0,1,低
2021/10/25,10,朴子,48,798.9,0,0,中
2021/10/25,10,安南,67,1746.4,0,1,中
2021/10/25,10,臺南,71,14553.4,0,0,高
2021/10/25,10,新營,61,1891.2,0,1,中
2021/10/25,10,善化,61,756.6,0,0,中
2021/10/25,10,楠梓,80,7691.5,0,0,高
2021/10/25,10,左營,77,11048.2,0,1,高
2021/10/25,10,前金,93,13156.3,0,1,高
2021/10/25,10,小港,65,3671.1,0,0,高
2021/10/25,10,美濃,104,268.1,0,1,低
2021/10/25,10,仁武,71,2145.2,0,0,高
2021/10/25,10,大寮,71,1657.3,0,0,中
2021/10/25,10,林園,129,2148.8,0,0,高
2021/10/25,10,屏東,90,3055.3,0,0,高
2021/10/25,10,潮州,132,1165.0,0,1,中
2021/10/25,10,恆春,44,198.5,1,1,低
2021/10/25,10,宜蘭,37,3196.1,1,0,高
2021/10/25,10,冬山,36,633.1,1,0,中
2021/10/25,10,花蓮,44,94.3,1,1,低
2021/10/25,10,臺東,40,1010.0,1,0,中
2021/10/25,10,馬祖,87,683.5,0,1,中
2021/10/25,10,金門,64,793.4,1,1,中
2021/10/25,10,馬公,54,1664.3,1,1,中
2021/10/26,10,基隆,38,4960.5,0,1,高
2021/10/26,10,士林,38,4268.66,0,1,高
2021/10/26,10,中山,55,15150.13,0,1,高
2021/10/26,10,松山,55,21938.76,0,1,高
2021/10/26,10,萬華,52,23176.76,0,1,高
2021/10/26,10,古亭,37,25113.01,0,1,高
2021/10/26,10,淡水,37,2745.895839,0,1,高
2021/10/26,10,林口,36,2449.048938,0,0,高
2021/10/26,10,菜寮,38,23484.00735,0,0,高
2021/10/26,10,汐止,52,2941.086468,0,1,高
2021/10/26,10,新莊,38,21457.80142,0,1,高
2021/10/26,10,板橋,38,23950.64823,0,1,高
2021/10/26,10,土城,34,8141.271989,0,1,高
2021/10/26,10,新店,38,2533.901688,0,1,高
2021/10/26,10,萬里,32,329.5992427,1,1,低
2021/10/26,10,桃園,36,12062.8,0,0,高
2021/10/26,10,大園,36,961.3,0,0,中
2021/10/26,10,平鎮,37,4738.8,0,1,高
2021/10/26,10,龍潭,38,1735.9,0,0,中
2021/10/26,10,新竹,39,6620.7,0,1,高
2021/10/26,10,湖口,44,1510.5,0,1,中
2021/10/26,10,竹東,33,1866.8,0,1,中
2021/10/26,10,苗栗,39,2361.2,0,1,高
2021/10/26,10,三義,41,209.4,0,1,低
2021/10/26,10,西屯,52,6068.2,0,0,高
2021/10/26,10,忠明,52,5531.2,0,1,高
2021/10/26,10,豐原,43,3707.3,0,1,高
2021/10/26,10,沙鹿,64,2114.1,0,1,高
2021/10/26,10,大里,64,7279.1,0,1,高
2021/10/26,10,彰化,50,3506.0,0,1,高
2021/10/26,10,二林,54,507.2,0,0,中
2021/10/26,10,南投,101,1458.5,1,0,中
2021/10/26,10,竹山,151,199.9,1,0,低
2021/10/26,10,崙背,71,377.7,0,1,低
2021/10/26,10,斗六,136,1149.5,0,0,中
2021/10/26,10,嘉義,112,4353.4,0,1,高
2021/10/26,10,新港,104,438.9,0,1,低
2021/10/26,10,朴子,108,798.9,0,0,中
2021/10/26,10,安南,118,1746.4,0,1,中
2021/10/26,10,臺南,108,14553.4,0,0,高
2021/10/26,10,新營,129,1891.2,0,1,中
2021/10/26,10,善化,132,756.6,0,0,中
2021/10/26,10,楠梓,97,7691.5,0,0,高
2021/10/26,10,左營,129,11048.2,0,1,高
2021/10/26,10,前金,129,13156.3,0,1,高
2021/10/26,10,小港,101,3671.1,0,0,高
2021/10/26,10,美濃,122,268.1,0,1,低
2021/10/26,10,仁武,100,2145.2,0,0,高
2021/10/26,10,大寮,101,1657.3,0,0,中
2021/10/26,10,林園,151,2148.8,0,0,高
2021/10/26,10,屏東,126,3055.3,0,0,高
2021/10/26,10,潮州,143,1165.0,0,1,中
2021/10/26,10,恆春,44,198.5,1,1,低
2021/10/26,10,宜蘭,34,3196.1,1,0,高
2021/10/26,10,冬山,32,633.1,1,0,中
2021/10/26,10,花蓮,44,94.3,1,1,低
2021/10/26,10,臺東,42,1010.0,1,0,中
2021/10/26,10,馬祖,61,683.5,0,1,中
2021/10/26,10,金門,58,793.4,1,1,中
2021/10/26,10,馬公,54,1664.3,1,1,中
2021/10/27,10,基隆,50,4960.5,0,1,高
2021/10/27,10,士林,49,4268.66,0,1,高
2021/10/27,10,中山,55,15150.13,0,1,高
2021/10/27,10,松山,45,21938.76,0,1,高
2021/10/27,10,萬華,52,23176.76,0,1,高
2021/10/27,10,古亭,44,25113.01,0,1,高
2021/10/27,10,淡水,46,2745.895839,0,1,高
2021/10/27,10,林口,43,2449.048938,0,0,高
2021/10/27,10,菜寮,40,23484.00735,0,0,高
2021/10/27,10,汐止,51,2941.086468,0,1,高
2021/10/27,10,新莊,39,21457.80142,0,1,高
2021/10/27,10,板橋,40,23950.64823,0,1,高
2021/10/27,10,土城,41,8141.271989,0,1,高
2021/10/27,10,新店,44,2533.901688,0,1,高
2021/10/27,10,萬里,74,329.5992427,1,1,低
2021/10/27,10,桃園,41,12062.8,0,0,高
2021/10/27,10,大園,40,961.3,0,0,中
2021/10/27,10,平鎮,42,4738.8,0,1,高
2021/10/27,10,龍潭,45,1735.9,0,0,中
2021/10/27,10,新竹,45,6620.7,0,1,高
2021/10/27,10,湖口,47,1510.5,0,1,中
2021/10/27,10,竹東,41,1866.8,0,1,中
2021/10/27,10,苗栗,45,2361.2,0,1,高
2021/10/27,10,三義,45,209.4,0,1,低
2021/10/27,10,西屯,46,6068.2,0,0,高
2021/10/27,10,忠明,46,5531.2,0,1,高
2021/10/27,10,豐原,44,3707.3,0,1,高
2021/10/27,10,沙鹿,71,2114.1,0,1,高
2021/10/27,10,大里,51,7279.1,0,1,高
2021/10/27,10,彰化,58,3506.0,0,1,高
2021/10/27,10,二林,71,507.2,0,0,中
2021/10/27,10,南投,77,1458.5,1,0,中
2021/10/27,10,竹山,136,199.9,1,0,低
2021/10/27,10,崙背,64,377.7,0,1,低
2021/10/27,10,斗六,93,1149.5,0,0,中
2021/10/27,10,嘉義,87,4353.4,0,1,高
2021/10/27,10,新港,61,438.9,0,1,低
2021/10/27,10,朴子,64,798.9,0,0,中
2021/10/27,10,安南,93,1746.4,0,1,中
2021/10/27,10,臺南,90,14553.4,0,0,高
2021/10/27,10,新營,90,1891.2,0,1,中
2021/10/27,10,善化,93,756.6,0,0,中
2021/10/27,10,楠梓,104,7691.5,0,0,高
2021/10/27,10,左營,115,11048.2,0,1,高
2021/10/27,10,前金,115,13156.3,0,1,高
2021/10/27,10,小港,97,3671.1,0,0,高
2021/10/27,10,美濃,122,268.1,0,1,低
2021/10/27,10,仁武,104,2145.2,0,0,高
2021/10/27,10,大寮,100,1657.3,0,0,中
2021/10/27,10,林園,151,2148.8,0,0,高
2021/10/27,10,屏東,122,3055.3,0,0,高
2021/10/27,10,潮州,122,1165.0,0,1,中
2021/10/27,10,恆春,44,198.5,1,1,低
2021/10/27,10,宜蘭,39,3196.1,1,0,高
2021/10/27,10,冬山,33,633.1,1,0,中
2021/10/27,10,花蓮,45,94.3,1,1,低
2021/10/27,10,臺東,41,1010.0,1,0,中
2021/10/27,10,馬祖,77,683.5,0,1,中
2021/10/27,10,金門,84,793.4,1,1,中
2021/10/27,10,馬公,58,1664.3,1,1,中
2021/10/28,10,基隆,45,4960.5,0,1,高
2021/10/28,10,士林,47,4268.66,0,1,高
2021/10/28,10,中山,57,15150.13,0,1,高
2021/10/28,10,松山,59,21938.76,0,1,高
2021/10/28,10,萬華,55,23176.76,0,1,高
2021/10/28,10,古亭,43,25113.01,0,1,高
2021/10/28,10,淡水,43,2745.895839,0,1,高
2021/10/28,10,林口,39,2449.048938,0,0,高
2021/10/28,10,菜寮,45,23484.00735,0,0,高
2021/10/28,10,汐止,58,2941.086468,0,1,高
2021/10/28,10,新莊,52,21457.80142,0,1,高
2021/10/28,10,板橋,52,23950.64823,0,1,高
2021/10/28,10,土城,41,8141.271989,0,1,高
2021/10/28,10,新店,43,2533.901688,0,1,高
2021/10/28,10,萬里,58,329.5992427,1,1,低
2021/10/28,10,桃園,45,12062.8,0,0,高
2021/10/28,10,大園,41,961.3,0,0,中
2021/10/28,10,平鎮,45,4738.8,0,1,高
2021/10/28,10,龍潭,46,1735.9,0,0,中
2021/10/28,10,新竹,50,6620.7,0,1,高
2021/10/28,10,湖口,50,1510.5,0,1,中
2021/10/28,10,竹東,44,1866.8,0,1,中
2021/10/28,10,苗栗,61,2361.2,0,1,高
2021/10/28,10,三義,58,209.4,0,1,低
2021/10/28,10,西屯,51,6068.2,0,0,高
2021/10/28,10,忠明,51,5531.2,0,1,高
2021/10/28,10,豐原,45,3707.3,0,1,高
2021/10/28,10,沙鹿,74,2114.1,0,1,高
2021/10/28,10,大里,74,7279.1,0,1,高
2021/10/28,10,彰化,61,3506.0,0,1,高
2021/10/28,10,二林,67,507.2,0,0,中
2021/10/28,10,南投,80,1458.5,1,0,中
2021/10/28,10,竹山,122,199.9,1,0,低
2021/10/28,10,崙背,67,377.7,0,1,低
2021/10/28,10,斗六,101,1149.5,0,0,中
2021/10/28,10,嘉義,93,4353.4,0,1,高
2021/10/28,10,新港,80,438.9,0,1,低
2021/10/28,10,朴子,77,798.9,0,0,中
2021/10/28,10,安南,115,1746.4,0,1,中
2021/10/28,10,臺南,104,14553.4,0,0,高
2021/10/28,10,新營,100,1891.2,0,1,中
2021/10/28,10,善化,101,756.6,0,0,中
2021/10/28,10,楠梓,115,7691.5,0,0,高
2021/10/28,10,左營,129,11048.2,0,1,高
2021/10/28,10,前金,122,13156.3,0,1,高
2021/10/28,10,小港,87,3671.1,0,0,高
2021/10/28,10,美濃,104,268.1,0,1,低
2021/10/28,10,仁武,115,2145.2,0,0,高
2021/10/28,10,大寮,74,1657.3,0,0,中
2021/10/28,10,林園,104,2148.8,0,0,高
2021/10/28,10,屏東,108,3055.3,0,0,高
2021/10/28,10,潮州,84,1165.0,0,1,中
2021/10/28,10,恆春,46,198.5,1,1,低
2021/10/28,10,宜蘭,42,3196.1,1,0,高
2021/10/28,10,冬山,38,633.1,1,0,中
2021/10/28,10,花蓮,38,94.3,1,1,低
2021/10/28,10,臺東,41,1010.0,1,0,中
2021/10/28,10,馬祖,101,683.5,0,1,中
2021/10/28,10,金門,112,793.4,1,1,中
2021/10/28,10,馬公,61,1664.3,1,1,中
2021/10/29,10,基隆,42,4960.5,0,1,高
2021/10/29,10,士林,55,4268.66,0,1,高
2021/10/29,10,中山,59,15150.13,0,1,高
2021/10/29,10,松山,56,21938.76,0,1,高
2021/10/29,10,萬華,53,23176.76,0,1,高
2021/10/29,10,古亭,38,25113.01,0,1,高
2021/10/29,10,淡水,44,2745.895839,0,1,高
2021/10/29,10,林口,51,2449.048938,0,0,高
2021/10/29,10,菜寮,53,23484.00735,0,0,高
2021/10/29,10,汐止,56,2941.086468,0,1,高
2021/10/29,10,新莊,54,21457.80142,0,1,高
2021/10/29,10,板橋,52,23950.64823,0,1,高
2021/10/29,10,土城,36,8141.271989,0,1,高
2021/10/29,10,新店,40,2533.901688,0,1,高
2021/10/29,10,萬里,47,329.5992427,1,1,低
2021/10/29,10,桃園,48,12062.8,0,0,高
2021/10/29,10,大園,52,961.3,0,0,中
2021/10/29,10,平鎮,50,4738.8,0,1,高
2021/10/29,10,龍潭,42,1735.9,0,0,中
2021/10/29,10,新竹,43,6620.7,0,1,高
2021/10/29,10,湖口,45,1510.5,0,1,中
2021/10/29,10,竹東,44,1866.8,0,1,中
2021/10/29,10,苗栗,48,2361.2,0,1,高
2021/10/29,10,三義,47,209.4,0,1,低
2021/10/29,10,西屯,51,6068.2,0,0,高
2021/10/29,10,忠明,50,5531.2,0,1,高
2021/10/29,10,豐原,46,3707.3,0,1,高
2021/10/29,10,沙鹿,50,2114.1,0,1,高
2021/10/29,10,大里,64,7279.1,0,1,高
2021/10/29,10,彰化,51,3506.0,0,1,高
2021/10/29,10,二林,67,507.2,0,0,中
2021/10/29,10,南投,58,1458.5,1,0,中
2021/10/29,10,竹山,87,199.9,1,0,低
2021/10/29,10,崙背,67,377.7,0,1,低
2021/10/29,10,斗六,71,1149.5,0,0,中
2021/10/29,10,嘉義,71,4353.4,0,1,高
2021/10/29,10,新港,67,438.9,0,1,低
2021/10/29,10,朴子,74,798.9,0,0,中
2021/10/29,10,安南,87,1746.4,0,1,中
2021/10/29,10,臺南,80,14553.4,0,0,高
2021/10/29,10,新營,97,1891.2,0,1,中
2021/10/29,10,善化,77,756.6,0,0,中
2021/10/29,10,楠梓,84,7691.5,0,0,高
2021/10/29,10,左營,122,11048.2,0,1,高
2021/10/29,10,前金,100,13156.3,0,1,高
2021/10/29,10,小港,80,3671.1,0,0,高
2021/10/29,10,美濃,97,268.1,0,1,低
2021/10/29,10,仁武,87,2145.2,0,0,高
2021/10/29,10,大寮,75,1657.3,0,0,中
2021/10/29,10,林園,101,2148.8,0,0,高
2021/10/29,10,屏東,108,3055.3,0,0,高
2021/10/29,10,潮州,100,1165.0,0,1,中
2021/10/29,10,恆春,49,198.5,1,1,低
2021/10/29,10,宜蘭,37,3196.1,1,0,高
2021/10/29,10,冬山,38,633.1,1,0,中
2021/10/29,10,花蓮,41,94.3,1,1,低
2021/10/29,10,臺東,44,1010.0,1,0,中
2021/10/29,10,馬祖,67,683.5,0,1,中
2021/10/29,10,金門,104,793.4,1,1,中
2021/10/29,10,馬公,71,1664.3,1,1,中
2021/10/30,10,基隆,42,4960.5,0,1,高
2021/10/30,10,士林,56,4268.66,0,1,高
2021/10/30,10,中山,54,15150.13,0,1,高
2021/10/30,10,松山,50,21938.76,0,1,高
2021/10/30,10,萬華,50,23176.76,0,1,高
2021/10/30,10,古亭,37,25113.01,0,1,高
2021/10/30,10,淡水,46,2745.895839,0,1,高
2021/10/30,10,林口,47,2449.048938,0,0,高
2021/10/30,10,菜寮,51,23484.00735,0,0,高
2021/10/30,10,汐止,50,2941.086468,0,1,高
2021/10/30,10,新莊,52,21457.80142,0,1,高
2021/10/30,10,板橋,51,23950.64823,0,1,高
2021/10/30,10,土城,40,8141.271989,0,1,高
2021/10/30,10,新店,35,2533.901688,0,1,高
2021/10/30,10,萬里,61,329.5992427,1,1,低
2021/10/30,10,桃園,48,12062.8,0,0,高
2021/10/30,10,大園,59,961.3,0,0,中
2021/10/30,10,平鎮,45,4738.8,0,1,高
2021/10/30,10,龍潭,39,1735.9,0,0,中
2021/10/30,10,新竹,43,6620.7,0,1,高
2021/10/30,10,湖口,47,1510.5,0,1,中
2021/10/30,10,竹東,44,1866.8,0,1,中
2021/10/30,10,苗栗,44,2361.2,0,1,高
2021/10/30,10,三義,44,209.4,0,1,低
2021/10/30,10,西屯,45,6068.2,0,0,高
2021/10/30,10,忠明,45,5531.2,0,1,高
2021/10/30,10,豐原,43,3707.3,0,1,高
2021/10/30,10,沙鹿,51,2114.1,0,1,高
2021/10/30,10,大里,46,7279.1,0,1,高
2021/10/30,10,彰化,49,3506.0,0,1,高
2021/10/30,10,二林,54,507.2,0,0,中
2021/10/30,10,南投,52,1458.5,1,0,中
2021/10/30,10,竹山,80,199.9,1,0,低
2021/10/30,10,崙背,53,377.7,0,1,低
2021/10/30,10,斗六,74,1149.5,0,0,中
2021/10/30,10,嘉義,74,4353.4,0,1,高
2021/10/30,10,新港,55,438.9,0,1,低
2021/10/30,10,朴子,58,798.9,0,0,中
2021/10/30,10,安南,80,1746.4,0,1,中
2021/10/30,10,臺南,77,14553.4,0,0,高
2021/10/30,10,新營,87,1891.2,0,1,中
2021/10/30,10,善化,100,756.6,0,0,中
2021/10/30,10,楠梓,71,7691.5,0,0,高
2021/10/30,10,左營,97,11048.2,0,1,高
2021/10/30,10,前金,87,13156.3,0,1,高
2021/10/30,10,小港,84,3671.1,0,0,高
2021/10/30,10,美濃,104,268.1,0,1,低
2021/10/30,10,仁武,77,2145.2,0,0,高
2021/10/30,10,大寮,76,1657.3,0,0,中
2021/10/30,10,林園,118,2148.8,0,0,高
2021/10/30,10,屏東,97,3055.3,0,0,高
2021/10/30,10,潮州,122,1165.0,0,1,中
2021/10/30,10,恆春,43,198.5,1,1,低
2021/10/30,10,宜蘭,38,3196.1,1,0,高
2021/10/30,10,冬山,32,633.1,1,0,中
2021/10/30,10,花蓮,44,94.3,1,1,低
2021/10/30,10,臺東,41,1010.0,1,0,中
2021/10/30,10,馬祖,104,683.5,0,1,中
2021/10/30,10,金門,84,793.4,1,1,中
2021/10/30,10,馬公,74,1664.3,1,1,中
2021/10/31,10,基隆,43,4960.5,0,1,高
2021/10/31,10,士林,42,4268.66,0,1,高
2021/10/31,10,中山,43,15150.13,0,1,高
2021/10/31,10,松山,35,21938.76,0,1,高
2021/10/31,10,萬華,50,23176.76,0,1,高
2021/10/31,10,古亭,37,25113.01,0,1,高
2021/10/31,10,淡水,39,2745.895839,0,1,高
2021/10/31,10,林口,40,2449.048938,0,0,高
2021/10/31,10,菜寮,51,23484.00735,0,0,高
2021/10/31,10,汐止,35,2941.086468,0,1,高
2021/10/31,10,新莊,39,21457.80142,0,1,高
2021/10/31,10,板橋,36,23950.64823,0,1,高
2021/10/31,10,土城,43,8141.271989,0,1,高
2021/10/31,10,新店,40,2533.901688,0,1,高
2021/10/31,10,萬里,51,329.5992427,1,1,低
2021/10/31,10,桃園,40,12062.8,0,0,高
2021/10/31,10,大園,44,961.3,0,0,中
2021/10/31,10,平鎮,41,4738.8,0,1,高
2021/10/31,10,龍潭,43,1735.9,0,0,中
2021/10/31,10,新竹,46,6620.7,0,1,高
2021/10/31,10,湖口,48,1510.5,0,1,中
2021/10/31,10,竹東,44,1866.8,0,1,中
2021/10/31,10,苗栗,48,2361.2,0,1,高
2021/10/31,10,三義,50,209.4,0,1,低
2021/10/31,10,西屯,49,6068.2,0,0,高
2021/10/31,10,忠明,50,5531.2,0,1,高
2021/10/31,10,豐原,46,3707.3,0,1,高
2021/10/31,10,沙鹿,58,2114.1,0,1,高
2021/10/31,10,大里,58,7279.1,0,1,高
2021/10/31,10,彰化,51,3506.0,0,1,高
2021/10/31,10,二林,67,507.2,0,0,中
2021/10/31,10,南投,64,1458.5,1,0,中
2021/10/31,10,竹山,71,199.9,1,0,低
2021/10/31,10,崙背,64,377.7,0,1,低
2021/10/31,10,斗六,67,1149.5,0,0,中
2021/10/31,10,嘉義,74,4353.4,0,1,高
2021/10/31,10,新港,56,438.9,0,1,低
2021/10/31,10,朴子,64,798.9,0,0,中
2021/10/31,10,安南,84,1746.4,0,1,中
2021/10/31,10,臺南,84,14553.4,0,0,高
2021/10/31,10,新營,80,1891.2,0,1,中
2021/10/31,10,善化,71,756.6,0,0,中
2021/10/31,10,楠梓,74,7691.5,0,0,高
2021/10/31,10,左營,93,11048.2,0,1,高
2021/10/31,10,前金,90,13156.3,0,1,高
2021/10/31,10,小港,70,3671.1,0,0,高
2021/10/31,10,美濃,80,268.1,0,1,低
2021/10/31,10,仁武,80,2145.2,0,0,高
2021/10/31,10,大寮,84,1657.3,0,0,中
2021/10/31,10,林園,93,2148.8,0,0,高
2021/10/31,10,屏東,93,3055.3,0,0,高
2021/10/31,10,潮州,108,1165.0,0,1,中
2021/10/31,10,恆春,44,198.5,1,1,低
2021/10/31,10,宜蘭,42,3196.1,1,0,高
2021/10/31,10,冬山,39,633.1,1,0,中
2021/10/31,10,花蓮,46,94.3,1,1,低
2021/10/31,10,臺東,44,1010.0,1,0,中
2021/10/31,10,馬祖,136,683.5,0,1,中
2021/10/31,10,金門,164,793.4,1,1,中
2021/10/31,10,馬公,118,1664.3,1,1,中
2021/11/1,11,基隆,46,4960.5,0,1,高
2021/11/1,11,士林,45,4268.66,0,1,高
2021/11/1,11,中山,52,15150.13,0,1,高
2021/11/1,11,松山,47,21938.76,0,1,高
2021/11/1,11,萬華,48,23176.76,0,1,高
2021/11/1,11,古亭,38,25113.01,0,1,高
2021/11/1,11,淡水,46,2745.895839,0,1,高
2021/11/1,11,林口,45,2449.048938,0,0,高
2021/11/1,11,菜寮,37,23484.00735,0,0,高
2021/11/1,11,汐止,55,2941.086468,0,1,高
2021/11/1,11,新莊,36,21457.80142,0,1,高
2021/11/1,11,板橋,40,23950.64823,0,1,高
2021/11/1,11,土城,38,8141.271989,0,1,高
2021/11/1,11,新店,41,2533.901688,0,1,高
2021/11/1,11,萬里,54,329.5992427,1,1,低
2021/11/1,11,桃園,37,12062.8,0,0,高
2021/11/1,11,大園,41,961.3,0,0,中
2021/11/1,11,平鎮,38,4738.8,0,1,高
2021/11/1,11,龍潭,41,1735.9,0,0,中
2021/11/1,11,新竹,39,6620.7,0,1,高
2021/11/1,11,湖口,42,1510.5,0,1,中
2021/11/1,11,竹東,43,1866.8,0,1,中
2021/11/1,11,苗栗,44,2361.2,0,1,高
2021/11/1,11,三義,44,209.4,0,1,低
2021/11/1,11,西屯,40,6068.2,0,0,高
2021/11/1,11,忠明,51,5531.2,0,1,高
2021/11/1,11,豐原,49,3707.3,0,1,高
2021/11/1,11,沙鹿,46,2114.1,0,1,高
2021/11/1,11,大里,67,7279.1,0,1,高
2021/11/1,11,彰化,45,3506.0,0,1,高
2021/11/1,11,二林,49,507.2,0,0,中
2021/11/1,11,南投,93,1458.5,1,0,中
2021/11/1,11,竹山,115,199.9,1,0,低
2021/11/1,11,崙背,57,377.7,0,1,低
2021/11/1,11,斗六,93,1149.5,0,0,中
2021/11/1,11,嘉義,74,4353.4,0,1,高
2021/11/1,11,新港,62,438.9,0,1,低
2021/11/1,11,朴子,61,798.9,0,0,中
2021/11/1,11,安南,100,1746.4,0,1,中
2021/11/1,11,臺南,90,14553.4,0,0,高
2021/11/1,11,新營,87,1891.2,0,1,中
2021/11/1,11,善化,90,756.6,0,0,中
2021/11/1,11,楠梓,122,7691.5,0,0,高
2021/11/1,11,左營,132,11048.2,0,1,高
2021/11/1,11,前金,122,13156.3,0,1,高
2021/11/1,11,小港,77,3671.1,0,0,高
2021/11/1,11,美濃,101,268.1,0,1,低
2021/11/1,11,仁武,129,2145.2,0,0,高
2021/11/1,11,大寮,75,1657.3,0,0,中
2021/11/1,11,林園,146,2148.8,0,0,高
2021/11/1,11,屏東,132,3055.3,0,0,高
2021/11/1,11,潮州,143,1165.0,0,1,中
2021/11/1,11,恆春,42,198.5,1,1,低
2021/11/1,11,宜蘭,39,3196.1,1,0,高
2021/11/1,11,冬山,38,633.1,1,0,中
2021/11/1,11,花蓮,42,94.3,1,1,低
2021/11/1,11,臺東,40,1010.0,1,0,中
2021/11/1,11,馬祖,58,683.5,0,1,中
2021/11/1,11,金門,54,793.4,1,1,中
2021/11/1,11,馬公,51,1664.3,1,1,中
2021/11/2,11,基隆,47,4960.5,0,1,高
2021/11/2,11,士林,51,4268.66,0,1,高
2021/11/2,11,中山,56,15150.13,0,1,高
2021/11/2,11,松山,55,21938.76,0,1,高
2021/11/2,11,萬華,56,23176.76,0,1,高
2021/11/2,11,古亭,41,25113.01,0,1,高
2021/11/2,11,淡水,44,2745.895839,0,1,高
2021/11/2,11,林口,55,2449.048938,0,0,高
2021/11/2,11,菜寮,48,23484.00735,0,0,高
2021/11/2,11,汐止,57,2941.086468,0,1,高
2021/11/2,11,新莊,51,21457.80142,0,1,高
2021/11/2,11,板橋,54,23950.64823,0,1,高
2021/11/2,11,土城,40,8141.271989,0,1,高
2021/11/2,11,新店,39,2533.901688,0,1,高
2021/11/2,11,萬里,77,329.5992427,1,1,低
2021/11/2,11,桃園,47,12062.8,0,0,高
2021/11/2,11,大園,43,961.3,0,0,中
2021/11/2,11,平鎮,48,4738.8,0,1,高
2021/11/2,11,龍潭,43,1735.9,0,0,中
2021/11/2,11,新竹,43,6620.7,0,1,高
2021/11/2,11,湖口,44,1510.5,0,1,中
2021/11/2,11,竹東,37,1866.8,0,1,中
2021/11/2,11,苗栗,41,2361.2,0,1,高
2021/11/2,11,三義,44,209.4,0,1,低
2021/11/2,11,西屯,48,6068.2,0,0,高
